TRVAL,MEDIO (EL) TREINTA Y UNA IZQUIERDA,837
TRVAL,COSTURERA (LA) SEGUNDA DERECHA,838
TRVAL,COSTURERA (LA) QUINTA DERECHA,839
CMNO,BARRANCO (EL),840
TRVAL,MEDIO (EL) OCTAVA DERECHA,841
CMNO,LOMO DE GARIMBA,842
TRVAL,TABARES TERCERA DERECHA,843
CMNO,BARRANQUERA,845
PSAJE,EUCALIPTUS (LOS),848
CALLE,BARRANQUILLO LA CUESTA,850
PROL,CABILDO,856
TRVAL,TENO PRIMERA IZQUIERDA,857
PSAJE,CADIZ,860
CALLE,BARRANQUILLO (EL) TACO,865
PSAJE,TORVISCAS,866
ZONA,BARRIO NUEVO DE OFRA,870
CALLE,BARRIO NUEVO DE OFRA,875
TRVAL,BARRIO NUEVO PRIMERA,880
CALLE,RUISENOR,883
TRVAL,BARRIO NUEVO SEGUNDA,885
TRVAL,BARRIO NUEVO TERCERA,890
CMNO,BARRIO NUEVO TEJINA,895
AVDA,BARTOLOME CAIRASCO,900
CALLE,MARQUESES (LOS),901
CALLE,BASALTO,905
CMNO,BATAN DE ABAJO,910
CMNO,BATAN DE ARRIBA,915
CALLE,HIPICA,918
TRVAL,ADARGOMA SEGUNDA DERECHA,451
TRVAL,SAN BARTOLOME DE GENETO PRIMERA DERECHA,452
TRVAL,PASO (EL) SEPTIMA IZQUIERDA,453
PLAZA,ANDENES (LOS),454
CALLE,ANDRES SEGOVIA,455
URB,GUAJARA BAJA,456
TRVAL,ALHONDIGA PRIMERA,457
CALLE,RECTOR JOSE ESCOBEDO,459
CALLE,ANDROMEDA,460
TRVAL,SAN BARTOLOME DE GENETO DECIMA DERECHA,462
TRVAL,PROGRESO (EL) PRIMERA IZQUIERDA,463
URB,SAN FELIPE CALLE A,464
AVDA,ANGEL GUIMERA JORGE,465
URB,SAN FELIPE CALLE B,466
URB,SAN FELIPE CALLE C,467
URB,SAN FELIPE CALLE D,468
URB,SAN FELIPE CALLE E,469
PSAJE,ANGEL NUNEZ,470
URB,SAN FELIPE CALLE F,471
TRVAL,VANESA DE LOS VOLCANES PRIMERA,472
TRVAL,SAN BARTOLOME DE GENETO QUINCE IZQUIERDA,473
TRVAL,ACEVINO PRIMERA,474
CALLE,ANGELES (LOS) LA CUESTA,475
CALLE,RECTOR ANTONIO BETHENCOURT,477
TRAS,SANTO DOMINGO CUSTODIO,478
TRVAL,ROSARIO (EL) SEGUNDA,479
CALLE,ANGELES (LOS) GENETO,480
TRVAL,ROSARIO (EL) CUARTA,481
TRVAL,LAJAS (LAS),482
TRVAL,SANTA ELENA PRIMERA DERECHA,483
TRVAL,SANTA ELENA SEGUNDA DERECHA,484
CALLE,ANGOLA,485
CMNO,SUBIDA A MONTANA PACHO,486
AVDA,LIBERTAD (LA) ONCE IZQUIERDA,487
CALLE,SAN FRANCISCO DE BORJA,488
TRVAL,ANGELES (LOS) PRIMERA DERECHA,489
CALLE,ANIMAS LOMARQUE (LAS),490
TRVAL,ANGELES (LOS) SEGUNDA DERECHA,491
TRVAL,SAN ANTONIO PRIMERA IZQUIERDA,492
CALLE,OBISPO LUIS FRANCO GASCON,494
PSAJE,HOYA (LA) VALLE GUERRA,495
TRVAL,SAN ANTONIO SEGUNDA IZQUIERDA,496
TRVAL,SAGRADA FAMILIA PRIMERA,497
TRVAL,SAN MIGUEL DE GENETO QUINCE IZQUIERDA,498
TRVAL,BOCATUERTA PRIMERA DERECHA,499
TRVAL,BOCATUERTA SEGUNDA DERECHA,501
TRVAL,OXIGENO PRIMERA IZQUIERDA,502
TRVAL,BOCATUERTA CUARTA DERECHA,503
TRVAL,BOCATUERTA QUINTA DERECHA,504
CALLE,ANTARES,505
CALLE,ANTEQUERA Y BOBADILLA,506
CALLE,ANTON GUANCHE,507
TRVAL,MEDIANIAS SEGUNDA IZQUIERDA,508
TRVAL,MEDIANIAS TERCERA IZQUIERDA,509
CALLE,ANTONIO DE BETHENCOURT,510
TRVAL,MEDIANIAS PRIMERA DERECHA,511
URB,GRAMAL CALLE C-1,512
CALLE,OBISPO ILDEFONSO INFANTE,514
CALLE,ANTONIO GONZALEZ SUAREZ,515
URB,GRAMAL CALLE B-1,516
URB,GRAMAL CALLE F,517
TRVAL,ANDENES (LOS) VEINTE IZQUIERDA,518
TRVAL,MEDIO (EL) PRIMERA DERECHA,519
CALLE,ANTONIO GONZALEZ RAMOS,520
TRVAL,MEDIO (EL) PRIMERA IZQUIERDA,521
TRVAL,MEDIO (EL) SEGUNDA IZQUIERDA,522
TRVAL,ASTROFISICO F SANCHEZ SEGUNDA IZQUIERDA,523
TRVAL,FERIA PRIMERA IZQUIERDA,524
CALLE,ANTONIO GONZALEZ RAMOS TACO,525
TRVAL,FERIA SEGUNDA IZQUIERDA,526
TRVAL,FERIA TERCERA IZQUIERDA,527
TRVAL,HACIENDAS (LAS) PRIMERA IZQUIERDA,528
TRVAL,ALMENDRO (EL) PRIMERA IZQUIERDA,529
CALLE,ANTONIO GONZALEZ PAZ,530
CALLE,OBISPO LUIS FOLGUERAS,532
TRVAL,ALMENDRO (EL) SEGUNDA IZQUIERDA,533
TRVAL,ALMENDRO (EL) TERCERA IZQUIERDA,534
CALLE,DOCTOR ANTONIO GONZALEZ,535
TRVAL,ALMENDRO (EL) CUARTA IZQUIERDA,536
TRVAL,ALMENDRO (EL) QUINTA IZQUIERDA,537
TRVAL,MIRABAL PRIMERA IZQUIERDA,538
TRVAL,SAN MIGUEL DE GENETO PRIMERA DERECHA,539
CMNO,ANTONIO MARCELINO,540
TRVAL,SAN MIGUEL DE GENETO SEGUNDA DERECHA,541
TRVAL,SAN MIGUEL DE GENETO TERCERA DERECHA,542
TRVAL,CUBANITO (EL) PRIMERA DERECHA,543
TRVAL,PEDRO BETHENCOURT PRIMERA,544
CALLE,ANTONIO MARTI,545
TRVAL,VALLADO QUINTA,546
CALLE,ANTONIO SUAREZ SAAVEDRA,547
TRVAL,VALLADO SEXTA,548
CMNO,ANTRACITA,550
CALLE,OBISPO FELIPE HERNANDEZ,551
TRVAL,VALLADO SEPTIMA,552
TRVAL,VALLADO OCTAVA,553
TRVAL,VALLADO NOVENA,554
FINCA,APIO (EL),555
TRVAL,VALLADO DECIMA,556
TRVAL,CABILDO PRIMERA,557
TRVAL,CABILDO SEGUNDA,558
TRVAL,VILLA (LA) SEGUNDA,559
TRVAL,VILLA (LA) TERCERA,561
TRVAL,VILLA (LA) QUINTA,562
TRVAL,VILLA (LA) SEXTA,563
TRVAL,VILLA (LA) SEPTIMA,564
CALLE,ARA,565
TRVAL,VILLA (LA) OCTAVA,566
CALLE,OBISPO DAMIAN IGUACEN,568
TRVAL,ESPERANZA (LA) PRIMERA,569
CMNO,ARADO (EL),570
TRVAL,ESPERANZA (LA) TERCERA,571
TRVAL,RODEO ALTO PRIMERA DERECHA,572
TRVAL,RODEO ALTO SEGUNDA DERECHA,573
TRVAL,RODEO ALTO TERCERA DERECHA,574
TRVAL,RODEO ALTO CUARTA DERECHA,575
TRVAL,RODEO ALTO QUINTA DERECHA,576
TRVAL,RODEO ALTO SEXTA DERECHA,577
CTRA,ESPERANZA (LA) PARALELA,578
TRVAL,ESPERANZA PARALELA (LA) PRIMERA,579
CALLE,ARAUCARIA (LA),580
TRVAL,ESPERANZA PARALELA (LA) SEGUNDA,581
TRVAL,ESPERANZA PARALELA (LA) TERCERA,582
CALLE,OBISPO RAMON TORRIJOS,584
CMNO,ARANA (LA),585
TRVAL,CANADA (LA) SEGUNDA,587
TRVAL,CANADA (LA) TERCERA,588
TRVAL,ALFREDO HERNANDEZ PRIMERA IZQUIERDA,589
CMNO,ARCE,590
TRVAL,ALFREDO HERNANDEZ SEGUNDA IZQUIERDA,591
TRVAL,ALFREDO HERNANDEZ TERCERA IZQUIERDA,592
TRVAL,VEREDA ALTA PRIMERA IZQUIERDA,593
TRVAL,VEREDA ALTA SEGUNDA IZQUIERDA,594
CMNO,ARCO IRIS,595
TRVAL,BARRANCO EL RODEO PRIMERA IZQUIERDA,596
TRVAL,RAMBLA (LA) PRIMERA DERECHA,597
TRVAL,RAMBLA (LA) SEGUNDA DERECHA,598
TRVAL,RAMBLA (LA) TERCERA DERECHA,599
AVDA,ARENAL (EL),600
CMNO,COSTA (LA),602
TRVAL,RAMBLA (LA) PRIMERA IZQUIERDA,603
TRVAL,CANADA (LA) PRIMERA DERECHA,604
CALLE,ARGELIA,605
TRVAL,FISCAL PRIMERA DERECHA,606
TRVAL,VERGARA PRIMERA IZQUIERDA,607
CMNO,MILAGROSA (LA) PRIMERA DERECHA,608
TRVAL,MILAGROSA (LA) SEGUNDA DERECHA,609
CALLE,ARGUIJON,610
TRVAL,CAMPO DE GOLF PRIMERA DERECHA,611
TRVAL,CAMPO DE GOLF PRIMERA IZQUIERDA,612
TRVAL,CAMPO DE GOLF SEGUNDA IZQUIERDA,613
TRVAL,ALFREDO HERNANDEZ PRIMERA DERECHA,614
CMNO,ARICO (DE),615
TRVAL,ALFREDO HERNANDEZ SEGUNDA DERECHA,616
TRVAL,CORDILLERA (LA) PRIMERA DERECHA,617
CMNO,MAZARRON VALLE GUERRA,619
CALLE,ARIES,620
TRVAL,CORDILLERA (LA) PRIMERA IZQUIERDA,621
TRVAL,CORDILLERA (LA) SEGUNDA DERECHA,622
TRVAL,SANTA ROSA DE LIMA PRIMERA DERECHA,623
TRVAL,SANTA ROSA DE LIMA SEGUNDA DERECHA,624
CALLE,ARMONIA,625
TRVAL,CADENA (LA) PRIMERA IZQUIERDA,626
TRAS,CANAS (LAS),629
CALLE,AROCHA Y GUILLAMA,630
CALLE,ARONA,635
CALLE,VIENTOS LAGUNEROS,637
TRVAL,PALENZUELA SEGUNDA,641
TRVAL,PALENZUELA PRIMERA,642
TRVAL,JOVER PRIMERA DERECHA,644
CALLE,ARRECIFE DEL CORAL,645
BARDA,JOVER,647
TRVAL,JOVER SEGUNDA DERECHA,648
TRVAL,CALVARIO (EL) PRIMERA,649
CALLE,ARRIBA,650
CALLE,MESAS DE SAN ROQUE,653
CALLE,ARRORRO,655
CMNO,BATAN (EL),920
CMNO,BAUXITA,925
CALLE,BEETHOVEN,930
CALLE,BEGONIA (LA),935
CALLE,ALBA (EL),936
PSAJE,PARIENTES (LOS),938
CTRA,VIA DE ENLACE,939
CALLE,BEJEQUE,940
CMNO,BEJIA,945
CALLE,BELEN,950
CALLE,CENTURION,953
PSAJE,BELLO (DE),955
CALLE,MASTIL (EL),956
CALLE,BENCHOMO,960
CALLE,BENCOMO,965
CALLE,DEAN BENCOMO RODRIGUEZ,970
CALLE,CLEMENCIA HARDISSON,971
PSAJE,AYATIMAS,973
CALLE,BENIJO,980
CMNO,GUINDERO,985
CALLE,BENITO PEREZ ARMAS,990
CALLE,BENITO PEREZ GALDOS,995
URB,VALLE VERDE,998
CALLE,MIGUEL HENRIQUEZ,999
CALLE,BEQUEQUES,1000
CMNO,SANTA ANA,1001
CALLE,SAN JOSE GENETO,1002
CMNO,SANCHEZ (LOS),1004
CALLE,ENRIQUE ROMEU PALAZUEL,1005
CALLE,ARTURO ESCUDER CROFT,1006
CALLE,ENRIQUE MARTIN,1007
CALLE,ENRIQUE GONZALEZ,1008
CALLE,JAIME RAMOS,1009
CLLON,BERNABE AFONSO,1010
CALLE,QUINTO (EL),1011
CALLE,BERNARDO DE FAU,1015
CALLE,BIBIANA,1020
CALLE,BICACARO,1025
CALLE,PILAR (EL),1031
CALLE,BLAS NIEBLA RODRIGUEZ,1040
CMNO,BOCATUERTA,1045
CALLE,BODEGA (LA),1047
CMNO,BOLONIA,1050
CALLE,BOLOS (LOS),1055
CTRA,BOQUERON,1060
CTRA,BOQUERON VALLE GUERRA,1065
TRAS,BRASIL,1080
AVDA,BRASIL,1085
CALLE,BREZO (EL) LA HIGUERITA,1090
CALLE,BREZO (EL) SAN HONORATO,1093
CALLE,SANTIAGO CUADRADO,1095
CMNO,BRONCO (EL) JARDINA,1105
CMNO,MATEO GALVAN ROJAS,1110
CALLE,PALMERAS (LAS) JARDINA,1115
CALLE,CHO JOSE,1120
CALLE,MIMOS (LOS),1125
CALLE,LAUREL (EL) JARDINA,1130
LUGAR,HOYA LOS AJOS,1135
CMNO,BUCIO (EL),1150
CALLE,BUENAVENTURA BONNET,1155
CALLE,BUENAVISTA,1160
CALLE,BUITRAGO,1165
CLLON,BUITRAGO,1175
CALLE,CABECITO (EL),1177
CALLE,CABILDO,1180
PSAJE,A CALLE CABILDO,1185
PSAJE,B CALLE CABILDO,1190
PSAJE,C CALLE CABILDO,1195
URB,CABILDO,1205
CALLE,CABRERA FELIPE,1210
CALLE,CACTUS (LOS),1215
CALLE,CADENA (LA),1220
PLAZA,CADIZ,1225
TRVAL,CADIZ PRIMERA,1230
CALLE,CAITANO,1235
CALLE,CALDERILLA (LA),1240
CALLE,CALDERON DE LA BARCA,1245
CALLE,ATOLON (EL),1260
CMNO,PERA (LA),1265
CMNO,AGUACATE (EL) VALLE GUERRA,1270
CALLE,BRENA BAJA,1275
CALLE,C VISTABELLA,1285
CALLE,H (LA),1290
PSAJE,YAUSI,1300
CMNO,CALLEJON (EL),1305
CALLE,CALVARIO (EL) VALLE GUERRA,1310
CALLE,CALVARIO (EL) TACO,1315
AVDA,CALVO SOTELO,1330
CALLE,CALZADA (LA),1335
CALLE,CAMAPE,1340
CMNO,CAMELUN (EL),1345
CMNO,MOHOS (LOS),1350
CALLE,CAMPILLO,1355
CALLE,CAMPO Y TAMAYO,1365
CALLE,CAMPO (EL) LAS MERCEDES,1370
CALLE,GONGORA,1375
CMNO,CANDELARIA HERNANDEZ,1380
AVDA,CANDELARIA (LA),1390
CALLE,CANDELARIA (LA) TACO,1395
CMNO,CANDIL (EL),1400
CALLE,CANDILAS,1405
CMNO,CANEJAS (LAS),1410
CALLE,CANGREJO DE ORO,1415
CALLE,CANTERA (LA),1420
CMNO,CANTILLO,1435
CMNO,MERCEDES (LAS),1440
CALLE,CAPELLANIA DEL CERCADO,1445
CALLE,CAPIRONA ZAPATERA (LA),1450
CALLE,CAPITAN BROTONS,1455
CMNO,CAPRI,1460
CMNO,CAPRICHOS (LOS),1465
CALLE,CAPRICORNIO,1470
CALLE,CARACAS,1475
CTRA,CARBONERAS (LAS),1480
CALLE,CARDAL,1485
CMNO,CARDON (EL) TEJINA,1495
CMNO,CARDON (EL) BAJAMAR,1500
AVDA,CARDONAL (EL),1503
BARDA,CARDONAL (EL),1505
CALLE,CARDONAL (EL) TEJINA,1510
CALLE,ADELANTADO,1520
CALLE,CARDONCILLO,1523
CALLE,CARIDAD,1525
CALLE,CARMELA ACUNA GARCIA,1530
CALLE,CARMEN (EL) GENETO,1535
CALLE,OBISPO REY REDONDO,1540
CALLE,CARRETAS,1545
URB,CARTA (LA),1550
FINCA,CARTA (LA),1555
CALLE,CARTAGENA,1565
CALLE,CARTAYA,1570
CALLE,MACETAS (LAS),1580
CMNO,ROSAS (LAS) LAS CARBONERAS,1585
CLLON,CASANOVA,1590
CALLE,CASERTA,1595
CMNO,LOMO LAS CASILLAS,1600
CALLE,CASTANO (EL),1605
CMNO,CASTELLANA (LA),1610
CALLE,CASTELLON,1615
CALLE,CASTILLO (DEL),1620
CALLE,CASTRO Y AYALA,1625
CALLE,CATALINA,1635
CALLE,CATEDRAL,1640
CALLE,DEAN PALAHI,1645
CALLE,TARAJAL,1650
CMNO,CANADA DE ARRIBA,1655
CMNO,CANADA (LA) GUAMASA,1660
TRVAL,CANADA (LA) PRIMERA IZQUIERDA,1665
CMNO,VERGARA EL ORTIGAL,1670
CMNO,CANAVERAL,1675
CMNO,CEBADA,1680
CALLE,CEDRO (EL) TACO,1685
AVDA,CENTENERO (EL),1690
CALLE,BERNEGAL (EL),1695
CALLE,CERCADO DEL MOLINO,1705
CALLE,CERCADO DEL SENOR,1710
TRVAL,CERCADO DEL SENOR PRIMERA,1715
CMNO,CERCADO DE LA IGLESIA,1720
CMNO,CERCADO LOS FRAILES,1725
CMNO,CERCADO (EL) EL ORTIGAL,1735
CMNO,CERCADO (EL) PUNTA DEL HIDALGO,1740
CALLE,CERRAJERIA (LA),1745
CALLE,AGRUPACION BINCHENY,1748
CALLE,CERVANTES,1750
CMNO,CHACOSTA,1760
CALLE,CHARCON (EL),1765
CALLE,CHARCOS (LOS),1770
PLAZA,CHICHA ZEROLO,1775
CALLE,CHIGUERGUE,1780
CALLE,CHIMBESKE,1785
CALLE,CHINAMADA,1790
CALLE,CHINCANAYROS,1795
PLAZA,VOLCAN CHINYERO,1800
CALLE,VOLCAN CHINYERO,1805
CMNO,CHIZAPA,1810
CMNO,MILAGROSA (LA) EL ORTIGAL,1820
CALLE,CHOPIN,1825
CMNO,CHOPO (EL),1830
CALLE,CHORRO (EL),1835
CALLE,VIRGEN LA SALETTE,1840
URB,CHUMBERAS (LAS),1845
CALLE,CINE (EL) TRASERA,1850
CALLE,CIPRES,1855
CALLE,CIRILO HERNANDEZ,1860
CALLE,CLAVEL (EL) VALLE GUERRA,1865
CALLE,CLAVEL (EL),1870
CALLE,CLEMENTE VERA,1875
CALLE,CLUB NAUTICO DE BAJAMAR,1880
CALLE,MARINA GONZALEZ GONZALEZ,1885
CALLE,TAZACORTE,1
CALLE,ARANJUEZ,2
CALLE,SENOR (EL),3
CMNO,BARBUZANO,4
PLAZA,DIECIOCHO DE JULIO,5
CMNO,CABEZADA (LA),6
CMNO,CARPINTERO (EL),7
CALLE,CASAS (LAS),8
PSAJE,CHARCA (LA) LOS VALLES,9
CALLE,DRAGO (EL) LOS VALLES,11
CALLE,LADERITA (LA),12
CMNO,LOMO EL VIENTO,13
CMNO,LOMO LOS BANCOS,14
CMNO,LUISA MACHADO LOS VALLES,16
CTRA,MESA (LA),17
CMNO,MONTANA GUERRA,18
CMNO,RECOVITA (LA),19
CTRA,ROSARITO (EL),21
CALLE,VINAS (LAS),22
PSAJE,HOYA DEL MORAL,23
PSAJE,CIRUELEROS (LOS),24
CALLE,CAMACHO,26
CMNO,MEDIO (EL) LOS VALLES,27
CALLE,ANDENES (LOS) LOS VALLES,28
CMNO,DIEGO GALVAN,29
CALLE,ABETO (EL),30
CMNO,MANUEL MELIAN CACHAZO,31
CALLE,SANTANA (LA),32
CALLE,SAN HILARIO,33
CALLE,GARAFIA,34
CALLE,ABREU Y VALDES,35
PSAJE,ESPINA (LA),36
PSAJE,CIVIL SAN LAZARO,38
CALLE,VOLCAN FOGO,39
CALLE,ABREU,40
CALLE,VOLCAN ESTROMBOLI,41
CALLE,ANDAMADA,42
CMNO,DRAGO (EL) GENETO,43
CALLE,ABUBILLA (LA),44
CALLE,HIRUELA (LA),45
CALLE,JILGUERO (EL),46
CALLE,CANARIO (EL),47
CALLE,SANTA SARA,48
CALLE,SANTA RITA,49
PASEO,ACACIAS (LAS),50
CALLE,TAHODIO,51
CALLE,TEGUISE,52
CALLE,ALFA,53
TRVAL,SAN LAZARO SEGUNDA IZQUIERDA,253
TRVAL,SAN LAZARO TERCERA IZQUIERDA,254
CALLE,ALFONSO XIII,255
TRVAL,SAN LAZARO CUARTA IZQUIERDA,256
TRVAL,SAN LAZARO QUINTA IZQUIERDA,257
TRVAL,SAN LAZARO SEXTA IZQUIERDA,258
TRVAL,SAN LAZARO SEPTIMA IZQUIERDA,259
CALLE,ALFREDO BARRIOS,260
TRVAL,SAN LAZARO OCTAVA IZQUIERDA,261
TRVAL,SAN LAZARO NOVENA IZQUIERDA,262
TRVAL,SAN LAZARO PRIMERA DERECHA,263
TRVAL,SAN LAZARO SEGUNDA DERECHA,264
CMNO,ALFREDO HERNANDEZ CANINO,265
CALLE,VALLE VINAGRE,267
TRVAL,SAN LAZARO TERCERA DERECHA,268
TRVAL,SAN LAZARO CUARTA DERECHA,269
TRVAL,ALFREDO HERNANDEZ PRIMERA,270
TRVAL,SAN LAZARO QUINTA DERECHA,271
TRVAL,SAN LAZARO SEXTA DERECHA,272
TRVAL,SAN LAZARO SEPTIMA DERECHA,273
TRVAL,VILLA (LA) PRIMERA DERECHA,274
TRVAL,ALFREDO HERNANDEZ SEGUNDA,275
TRVAL,SAN GERMAN PRIMERA IZQUIERDA,277
TRVAL,SAN GERMAN SEGUNDA IZQUIERDA,278
URB,GAVIAS (LAS),279
TRVAL,ALFREDO HERNANDEZ TERCERA,280
TRVAL,GAVIAS (LAS) DOCE IZQUIERDA,281
TRVAL,TORNERO PRIMERA DERECHA,282
CALLE,HIEDRAS (LAS),284
TRVAL,ALFREDO HERNANDEZ CUARTA,285
TRVAL,TORNERO SEGUNDA DERECHA,286
TRVAL,TORNERO TERCERA DERECHA,287
TRVAL,TORNERO CUARTA DERECHA,288
TRVAL,TORNERO QUINTA DERECHA,289
PSAJE,CABRERA,290
CALLE,JAIME RAMOS RAMOS,291
TRVAL,SENA NICASIA PRIMERA,292
TRVAL,BRONCO (EL) PRIMERA DERECHA,293
TRVAL,TABARES PRIMERA DERECHA,294
CALLE,ALFREDO KRAUS,295
TRVAL,TABARES SEGUNDA IZQUIERDA,296
CTRA,VIA DE RONDA,297
TRVAL,VIA DE RONDA PRIMERA DERECHA,298
TRVAL,VIA DE RONDA SEGUNDA DERECHA,299
CALLE,ALFREDO TORRES EDWARD,300
CALLE,TULIPAN,302
CALLE,ALHONDIGA (LA) GUAJARA,305
TRVAL,PRIMAVERA PRIMERA IZQUIERDA,307
TRVAL,PRIMAVERA SEGUNDA IZQUIERDA,308
TRVAL,PRIMAVERA TERCERA IZQUIERDA,309
CALLE,ALICANTE,310
TRVAL,PRIMAVERA CUARTA DERECHA,311
TRVAL,SAN ROQUE PRIMERA DERECHA,312
PROL,JUAN RAMON JIMENEZ,313
CALLE,ALMENDRO (EL) JARDINA,315
TRVAL,MESA MOTA PRIMERA DERECHA,316
TRVAL,MESA MOTA SEGUNDA DERECHA,317
PSAJE,ROSAS (LAS) PITERITA,319
CALLE,ALMENDRO (EL) GENETO,320
TRVAL,POZO CABILDO TERCERA DERECHA,321
TRVAL,POZO CABILDO CUARTA DERECHA,322
TRVAL,BARBADO SEGUNDA DERECHA,323
TRVAL,BARBADO PRIMERA DERECHA,324
CALLE,ALMERIA,325
TRVAL,ADAN MARTIN PRIMERA DERECHA,327
URB,SAN DIEGO,329
CALLE,ALONSO DE CASTRO,330
CALLE,SANTA LUCIA,331
CALLE,VALLE INCLAN,332
CALLE,SANTIAGO PATRON,333
CALLE,PINTA (LA),334
CALLE,ALONSO DE FONSECA,335
CALLE,VEREDA CORTA,336
CALLE,COSLADA,337
PSAJE,SALAMANCA,338
CALLE,ERA (LA) SAN HONORATO,339
CALLE,ALTA,340
PLAZA,GIRASOLES (LOS),341
PSAJE,RAMA (LA),342
CALLE,HOMICIAN VALLE GUERRA,343
PLAZA,VICTOR ZURITA SOLER,344
LUGAR,ALTAMIRA APARTAMENTOS BAJAMAR,345
CMNO,HURONCILLO (EL),346
URB,PORLIER,348
PSAJE,CORAZON,349
CALLE,ALTAVISTA,350
AVDA,MARITIMA EL ARENAL,351
CMNO,MERCEDES (DE LAS),8815
URB,VERDELLADA FASE I,8820
URB,VERDELLADA FASE II,8825
CMNO,VERDELLADA (LA),8840
CALLE,VERDUGO Y MASSIEU,8850
VREDA,ESPINOSA,8855
CMNO,VEREDA CHICA,8860
CALLE,VEREDA DEL CAMELLON,8865
CMNO,VEREDA DEL MEDIO,8875
CMNO,VERGARA GUAMASA,8880
CALLE,VERODE GUAJARA,8890
CALLE,VERODE (EL) LA HIGUERITA,8895
CMNO,VERONA,8905
CALLE,VIA LACTEA,8910
CALLE,VICENTE BUERGO ORAA,8915
CMNO,VICENZA,8920
BARDA,VICTORIA (LA),8935
CMNO,VICTORIA (LA) LA VEGA,8940
CALLE,VIENTO (EL),8950
TRAS,CASA EL VIENTO,8955
CALLE,SAN MAXIMILIANO KOLBE,8960
CALLE,VILAFLOR,8965
URB,VILLA HILARIA,8970
CMNO,VILLA (LA),8980
CMNO,VILLAS DE NAVA,8990
CALLE,VILLAVERDE,8992
CALLE,VIOLETA,9000
CALLE,RETAMA DEL TEIDE,9005
CALLE,VIOLETA VALLE GUERRA,9010
CALLE,VIRGEN DE COROMOTO,9015
CALLE,VIRGEN DE FATIMA,9020
CALLE,VIRGEN DE GUADALUPE,9025
CALLE,VIRGEN DE LA CONCEPCION,9030
CALLE,VIRGEN DE LA ESPERANZA,9035
CALLE,VIRGEN DE LA LUZ,9040
CALLE,VIRGEN DE LA MERCED,9045
CALLE,VIRGEN DE LA PAZ,9050
CALLE,VIRGEN DE LAS NIEVES,9055
CALLE,VIRGEN DE LOS DOLORES,9060
CALLE,VIRGEN DE LOS REYES,9065
CALLE,VISTALMON,9075
URB,VISTAMAR,9080
PSAJE,VIUDAS (LAS),9090
CALLE,VINA NAVA,9100
CLLON,VINA NAVA,9105
CALLE,VINA (LA),9115
CALLE,VOLCAN ACONCAGUA,9120
CALLE,VOLCAN KRAKATOA,9125
CALLE,VOLCAN ELENA,9130
CALLE,WAGNER,9140
CALLE,WENCESLAO YANES GONZALEZ,9145
PASEO,WERNER RAUTEMBERG,9150
CALLE,YAIZA,9155
CMNO,YEDRAS (LAS),9160
CMNO,YUGO (EL),9165
CMNO,ZAMARRON,9170
CALLE,DOCTOR ZAMENHOFF,9175
CMNO,ZAMORA,9180
CMNO,ZANCA (LA),9190
CMNO,ZAPATA,9192
CALLE,MENCEY ZEBENZUY,9195
CALLE,TIJARAFE LAS CHUMBERAS,9200
CALLE,ZOILO,9205
CALLE,ZOILO MIRANDA,9210
CALLE,ZURRON (EL),9220
URB,ANA BAUTISTA,9225
URB,CANAS (LAS),9230
CMNO,MIGUEL RIOS,9235
TRAS,AVENIDA INGENIEROS,9236
PROL,HIGUERA (LA),9590
URB,PARQUE LA VEGA CALLE A,9600
URB,PARQUE LA VEGA CALLE B,9601
URB,PARQUE LA VEGA CALLE C,9602
PROL,PONCE DE LEON,9603
URB,RESIDENCIAL LOS MAJUELOS,9800
TRVAL,MAGISTRAL LUIS REYES PRIMERA IZQUIERDA,9958
URB,PUEBLO HINOJOSA CALLE F,9959
URB,PUEBLO HINOJOSA CALLE A,9960
URB,PUEBLO HINOJOSA CALLE B,9961
URB,PUEBLO HINOJOSA CALLE C,9962
URB,PUEBLO HINOJOSA CALLE D,9963
URB,PUEBLO HINOJOSA CALLE E,9964
URB,VERDELLADA (LA) CALLE B-1,9965
URB,VERDELLADA (LA) CALLE C,9966
URB,VERDELLADA (LA) CALLE B,9967
URB,VERDELLADA (LA) CALLE A,9968
CALLE,BARRIO NUEVO DE OFRA PARALELA,9969
TRVAL,HOYA DEL CAMELLO,3645
CMNO,HOYA (LA) GUAMASA,3650
CALLE,HOYA (LA) PUNTA DEL HIDALGO,3655
LUGAR,HOYO DE GRACIA,3660
CMNO,HOYO (EL),3665
CALLE,HUARACHEROS (LOS) JARDINA,3670
PSAJE,HUARACHEROS (LOS) BAJAMAR,3675
CALLE,HUECO (EL),3680
CALLE,HUELVA,3685
CMNO,HUERTA MURCIANA,3690
CMNO,VUELTAS BLANCAS,3695
CMNO,HULLA (LA),3705
CMNO,HURON (EL) TEJINA,3710
CALLE,HURON (EL) GENETO,3715
CALLE,ROMAN CARNICERO,3725
CALLE,ICOD,3730
CMNO,IGLESIA (LA) EL ORTIGAL,3735
PLAZA,IGLESIA (LA) TEJINA,3740
PLAZA,IGLESIA (LA) EL CARDONAL,3745
CALLE,IGNACIO PEREZ GARCIA,3750
CALLE,MONTANA IMADA,3755
CALLE,INDUSTRIAS (LAS),3760
AVDA,INGENIEROS,3765
CALLE,INGENIEROS,3770
TRVAL,INGENIEROS PRIMERA,3775
CMNO,INVIERNO,3780
PSAJE,IPALAN,3785
CALLE,ISA (LA),3790
CALLE,ISAAC ALBENIZ,3795
