3334,Kiosko (Barrio Nuevo),NULL,Ventas Varias,Barrio Nuevo,VICENTE BUERGO ORAA,S/N,NULL,NULL,,
3335,Moverte,NULL,Ventas Varias,La Milagrosa,CRUZ DE PIEDRA,local 9,calle Tango HerreNo,NULL,,
3336,Ani Pan panadería,NULL,Ventas Varias,La Milagrosa,SORONDONGO,6,NULL,NULL,,
3337,Ciclon Store Sruf & Skete Shop,NULL,Ventas Varias,La Milagrosa,LORA TAMAYO,14,NULL,NULL,,
3338,Yoigo (Milagrosa),NULL,Ventas Varias,La Milagrosa,CRUZ DE PIEDRA,local 7,NULL,NULL,,
3339,Víveres Josafat,NULL,Ventas Varias,Camino La Villa,VILLA (LA),56,NULL,NULL,,
3340,Joyería La Familia,NULL,Ventas Varias,La Cuesta,VIRGEN DE BEGONA,1,Vistabella,NULL,,
3341,La Panadería,NULL,Ventas Varias,La Cuesta,VIRGEN DE BEGONA,40,Vistabella,NULL,,
3342,Pinilla Sport,NULL,Ventas Varias,La Cuesta,PINO (EL) LA CUESTA,27,Vistabella,NULL,,
3343,Modas Claseg,NULL,Ventas Varias,La Cuesta,SAN MAXIMILIANO KOLBE,7,Vistabella,NULL,,
3344,Ryel Chyc SL,NULL,Ventas Varias,La Cuesta,BERNARDO DE FAU,15,Vistabella,NULL,,
3345,Pinturas Palcanarias,NULL,Ventas Varias,La Cuesta,MARTINEZ MORALES,4,Vistabella,www.palcanarias.es,,
3346,Horno de Pan Los Pinos,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),84,La Cuesta,www.elhornopan.com,,
3347,Minimarket Reyes,NULL,Ventas Varias,La Cuesta,ODISEA,1,Vistabella,NULL,,
3348,Calzados Juanito,NULL,Ventas Varias,Centro,BENCOMO,24,NULL,NULL,,
3349,Multiprecio La Cuesta,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),31,La Cuesta,NULL,,
3350,Informática Activa,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),4,La Cuesta,NULL,,
3351,Bazar Jia - Mei,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),30,La Cuesta,NULL,,
3352,Mó La Cuesta,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),1,La Cuesta,www.gruponumero1.com,,
3353,El Chollo de Oportunidades,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),29,La Cuesta,NULL,,
3354,Panificadora Wladipan ,NULL,Ventas Varias,La Cuesta,PIRAMIDES (LAS),2,La Cuesta,NULL,,
3355,Doctor PC,NULL,Ventas Varias,La Cuesta,FELIX RODRIGUEZ DE LA FUENTE,4,La cuesta,NULL,,
3356,Muebles El Teide SL,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),48,La Cuesta,NULL,,
3357,Gobel Decoración,NULL,Ventas Varias,La Cuesta,FONSECA,S/N,La Cuesta,www.gobelcanarias.com,,
3358,Inferresa,NULL,Ventas Varias,La Cuesta,SAN MAXIMILIANO KOLBE,5/6,La Cuesta,NULL,,
3359,Comercial Cid ,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),57,La Cuesta,www.comercialcid.es,,
3360,Bolsas de Agua La Cuesta,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),Km 1.1,La Cuesta,www.bosadeaguas.es,,
3361,Frutas del Cono Sur SL,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),S/N,La Cuesta,NULL,,
3362,Maderas Marrero SA,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),Km 0.6,La Cuesta,NULL,,
3363,Agro - Tabares,NULL,Ventas Varias,La Cuesta,VALLE TABARES,S/N,Valle Tabares,NULL,,
3364,@ngie Sat,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),277,La Cuesta,www.angiesat.com,,
3365,Aranca SL,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),7,La Cuesta,NULL,,
3366,Deportes Base,NULL,Ventas Varias,La Cuesta,PLAZA DEL TRANVÍA,366,La Cuesta,NULL,,
3367,Multitienda All Day,NULL,Ventas Varias,La Cuesta,CTRA.VALLE TABARES (PARALELA),112,Valle Tabares,NULL,,
3368,Panadería Mi Favorita,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),315,La Cuesta,NULL,,
3369,Gomera´s King Multitienda,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),22,La Cuesta,NULL,,
3370,Autorepuestos Goyo,NULL,Ventas Varias,Tejina,COSTA (LA) TEJINA,11,camino La Costa,NULL,,
3371,Casa Juanita,NULL,Ventas Varias,Tejina,JOSE RODRIGUEZ AMADOR,25,NULL,NULL,,
3372,El Obrador Lagunero,NULL,Ventas Varias,San Benito,SAN ANTONIO,45,NULL,NULL,,
3373,El Taller de Costura,NULL,Ventas Varias,San Benito,CRUZ DE CANDELARIA,1,NULL,NULL,,
3374,Handy Men,NULL,Ventas Varias,San Benito,SABINO BERTHELOT,28,NULL,www.handymen.com,,
3375,SSJ Nutrición Sport,NULL,Ventas Varias,San Benito,SABINO BERTHELOT,24,NULL,www-ssjnutricion.es,,
3376,Carnicería San Honorato,NULL,Ventas Varias,San Benito,CRUZ DE CANDELARIA,20,NULL,NULL,,
3377,Floristería Flor y plantas,NULL,Ventas Varias,San Benito,LUCAS VEGA,92,NULL,www.floryplanta.com,,
3378,Canaryceras S.A.,NULL,Ventas Varias,San Benito,MARQUES DE CELADA,11,NULL,www.canaryceras.es,,
3379,Carnicería Luis Carrión,NULL,Ventas Varias,San Matías,GRAN REY,45,San Matías,NULL,,
3380,Panadería La Campesina,NULL,Ventas Varias,San Benito,ALBERTO DE ARMAS,6,NULL,NULL,,
3381,Frutas y Hortalizas Teimi,NULL,Ventas Varias,San Benito,ALBERTO DE ARMAS,3,Edificio Funca local 3,NULL,,
3382,Mascotas El Parque,NULL,Ventas Varias,San Benito,ALBERTO DE ARMAS,5,NULL,NULL,,
3383,Step Informática,NULL,Ventas Varias,San Benito,HIGUERA (LA),13,NULL,www.estep.es,,
3384,Bicicletas Lutzardo tienda,NULL,Ventas Varias,San Benito,LUCAS VEGA,88,NULL,NULL,,
3385,La Ventita Ecológica,NULL,Ventas Varias,San Benito,SABINO BERTHELOT,59,NULL,NULL,,
3386,Estanco Arvelo,NULL,Ventas Varias,San Benito,SABINO BERTHELOT,4,NULL,NULL,,
3387,Víveres Herrera,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,178,NULL,NULL,,
3388,Nature - 95 SL.,NULL,Ventas Varias,Tejina,ARRIBA,4,NULL,NULL,,
3389,Cáliga Calzados y Complementos,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,1,NULL,Pilar Santana González,,
3390,Joyería Tejina,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,29,NULL,joyeria tejina,,
3391,Pikachu,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,40,NULL,www.pikachutenerife,,
3392,El Arcón,NULL,Ventas Varias,Tejina,ARRIBA,58,NULL,www.El Arcón,,
3393,Acuario Fauna Tropical,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,12,NULL,Segundo Rodríguez de La Cruz,,
3394,Librería La Castellana,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,36,NULL,NULL,,
3395,Carnicería El Ramal,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,2,NULL,NULL,,
3396,Luisla,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,2,NULL,www.faceb=luislamodainfantil,,
3397,Boutique Maguil,NULL,Ventas Varias,Tejina,ARRIBA,22,NULL,www.aguiltejina,,
3398,La Frutería,NULL,Ventas Varias,Las Gavias,GAVIAS (LAS),1,NULL,NULL,,
3399,Decasa,NULL,Ventas Varias,Centro,SEIS DE DICIEMBRE,14,NULL,NULL,,
3400,Panadería Las Gavias,NULL,Ventas Varias,Las Gavias,GAVIAS (LAS),2,NULL,NULL,,
3401,La Huertita del Barrio,NULL,Ventas Varias,San Benito,SAN ANTONIO,40,NULL,NULL,,
3402,Maryflor Floristería,NULL,Ventas Varias,Bajamar,GENERAL BAJAMAR,128,NULL,NULL,,
3403,Peveca CB,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,114,NULL,NULL,,
3404,Herbolario Abedul,NULL,Ventas Varias,Bajamar,PEZ (EL),Local 11,Edif. Rambla,Herbolario Abedul,,
3405,Las Hierbas de La Recova,NULL,Ventas Varias,Mercado Municipal,SAN FRANCISCO,41,Plaza de San Francisco,NULL,,
3406,Boutique del Pan Leticia,NULL,Ventas Varias,Finca EspaNa,JOSE MAGDALENO,22,NULL,NULL,,
3407,Ferretería Las Palmeras,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),20,local 1,NULL,,
3408,Librería El Kiosco,NULL,Ventas Varias,Finca EspaNa,SAUZAL (EL),1,Urb. Las Nieves,NULL,,
3409,Galante XT,NULL,Ventas Varias,Valle de Guerra,RAMAL (EL),2,NULL,NULL,,
3410,Librería La Cuesta,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,22,Princesa Yballa,www.librerialacuesta.es,,
3411,Xiel Deco - Hogar,NULL,Ventas Varias,San Benito,CANDILAS,27,NULL,xieldecohogar.es,,
3412,Mutiexpress La Plaza,NULL,Ventas Varias,La Cuesta,PLAZA DEL TRANVÍA,4,La Cuesta,NULL,,
3413,El Potajito,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,4 - 6,Princesa Yballa ,NULL,,
3414,Germinando Vida,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,8 local 2,Princesa Yballa,NULL,,
3415,Dana Sport,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,30,Princesa Yballa ,NULL,,
3416,La Botica Verde,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,29,Princesa Yballa ,NULL,,
3417,Frutería Los Paisanos,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,16,Princesa Yballa ,NULL,,
3418,Solo Cochino,NULL,Ventas Varias,La Cuesta,SANTA CATALINA DE SIENA,56,Princesa Yballa,NULL,,
3419,Kolossal,NULL,Ventas Varias,Centro,HERRADORES,77,NULL,NULL,,
3420,Centro Oportunidades El Corte Inglés ,NULL,Ventas Varias,Los Majuelos,LIBERTAD (LA),S/N,NULL,www.elcorteingles.es,,
3421,Punto Roma,NULL,Ventas Varias,Centro,SEIS DE DICIEMBRE,7,NULL,NULL,,
3422,Supercor (San Lázaro),NULL,Ventas Varias,San Lázaro,SAN LAZARO (GAVIAS),5-9,NULL,NULL,,
3423,Librería Lemus (Gracia),NULL,Ventas Varias,Gracia,HORNERA (LA),82,NULL,NULL,,
3424,Horno de Pan (Princesa Yballa),NULL,Ventas Varias,La Cuesta,SAN IGNACIO DE LOYOLA,25,Princesa Yballa,NULL,,
3425,Tienda Regalitos (Bº Obispado),NULL,Ventas Varias,La Cuesta,VERDUGO Y MASSIEU,11,Bº Obispado,NULL,,
3426,Bazar China Ren Li,NULL,Ventas Varias,Centro,TRINIDAD (DE),23,NULL,NULL,,
3427,Soluciones Técnicas NCH EspaNola SL,NULL,Ventas Varias,La Cuesta,VERDUGO Y MASSIEU,1,Bº Obispado,NULL,,
3428,Modas Capricho Wang,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),33,NULL,NULL,,
3429,Café El Caracol ,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),86,La Cuesta,www.cafeelcaracol.com,,
3430,Tienda de víveres Díaz,NULL,Ventas Varias,La Cuesta,MARQUES DE BAJAMAR,27 - B,Bº La Candelaria,NULL,,
3431,La Venta de Ena,NULL,Ventas Varias,La Cuesta,MARQUES DE BAJAMAR,15,Bº La Candelaria,NULL,,
3432,La Venta de Lala,NULL,Ventas Varias,La Cuesta,FRANCISCO RAMOS,87,Bª La Candelaria,NULL,,
3433,Golositos,NULL,Ventas Varias,La Cuesta,FRANCO DE MEDINA,41,Bº La Candelaria,NULL,,
3434,Wach,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),330,La Cuesta,NULL,,
3435,Mercería Sisinoa,NULL,Ventas Varias,La Cuesta,PRINCESA YBALLA,19,Princesa Yballa ,NULL,,
3436,Aj Project,NULL,Ventas Varias,Centro,HERRADORES,3,NULL,www.ajkate.com,,
3437,Benetton (Centro),NULL,Ventas Varias,Centro,MANUEL DE OSSUNA,36,NULL,NULL,,
3438,Benetton (Herradores),NULL,Ventas Varias,Centro,HERRADORES,85,NULL,NULL,,
3439,Benetton (La Carrera),NULL,Ventas Varias,Centro,OBISPO REY REDONDO,53,NULL,NULL,,
3440,Benetton (Alcampo),NULL,Ventas Varias,Guajara,GENERAL SANTA CRUZ LAGUNA,S/N,CC Alcampo,NULL,,
3441,Coelca (La Higuerita),NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),184,Avda. de Los Menceyes, Local 10,www.coelca.es,
3442,Coelca (Coromoto),NULL,Ventas Varias,El Coromoto,REPUBLICA DE VENEZUELA,43,NULL,NULL,,
3443,Ferretería Francisco Javier González Díaz,NULL,Ventas Varias,Tejina,COSTA (LA) TEJINA,36,NULL,NULL,,
3444,Kapi Doka Dulcería,NULL,Ventas Varias,San Benito,ARTURO ESCUDER CROFT,S/N,NULL,NULL,,
3445,Mic - Mon,NULL,Ventas Varias,Tejina,ARRIBA,10,NULL,NULL,,
3446,Multitienda Antonio,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),46,NULL,NULL,,
3447,Quimi Papel Tenerife SL.,NULL,Ventas Varias,San Miguel de Geneto,PICONERA (LA) GENETO,12,NULL,www.quimipapeltenerife.com,,
3448,Ferretería Padilla,NULL,Ventas Varias,San Matías,CANDELARIA (LA) TACO,22,San Matías,NULL,,
3449,Piensos Masun ,NULL,Ventas Varias,San Matías,SAN BARTOLOME TACO,13,NULL,NULL,,
3450,Víveres Correa,NULL,Ventas Varias,San Matías,SAN SALVADOR,71,NULL,NULL,,
3451,La Esquina,NULL,Ventas Varias,San Matías,SANTO TOMAS DE AQUINO,24,Esquina Calle El Cedro ( San Matías),NULL,,
3452,Mercería Ose,NULL,Ventas Varias,San Matías,LAJAS (LAS),1,NULL,NULL,,
3453,Merka Libre,NULL,Ventas Varias,San Matías,CANDELARIA (LA) TACO,30,NULL,NULL,,
3454,Suministros y Repuestos.Com,NULL,Ventas Varias,San Matías,GRAN REY,34,NULL,suministrosyrepuestos.com,,
3455,Frutería La Esquina,NULL,Ventas Varias,San Matías,SANTO TOMAS DE AQUINO,24,NULL,NULL,,
3456,Campanella,NULL,Ventas Varias,Centro,NUNEZ DE LA PENA,7,NULL,NULL,,
3457,Campanella,NULL,Ventas Varias,Centro,VIANA,22,NULL,NULL,,
3458,Frutas y Verduras La Frescura,NULL,Ventas Varias,Taco,AGRUPACION BINCHENY,14,San Jerónimo,NULL,,
3459,Panadería Las Pirámides ,NULL,Ventas Varias,Taco,AGUERE,35,San Jerónimo,NULL,,
3460,Librería El Cardonal,NULL,Ventas Varias,Taco,AMERICAS (LAS) TACO,1,San Jerónimo,NULL,,
3461,Ferretería Morales ,NULL,Ventas Varias,Taco,ANGELES (LOS) TACO,47,Los Andenes,NULL,,
3462,DoNa Tacona,NULL,Ventas Varias,Taco,ANDENES (LOS),32,Los Andenes,www.donatacona.com,,
3463,Bigmat Las Chafiras,NULL,Ventas Varias,Taco,AUTOPISTA NORTE,km 4.5,Taco,NULL,,
3464,Ka Nene Peti,NULL,Ventas Varias,Taco,BEJEQUE,33,San Jerónimo,NULL,,
3465,Spar,NULL,Ventas Varias,San Matías,CANDELARIA (LA) TACO,30,NULL,NULL,,
3466,JUAN BORDON SA,NULL,Ventas Varias,San Matías,CANDELARIA (LA) TACO,1,NULL,NULL,,
3467,Viveres Casa Carmen,NULL,Ventas Varias,Taco,CARDONAL (EL),Bloq. 35 L,El Cardonal,NULL,,
3468,2 x 1 Loterías,NULL,Ventas Varias,Taco,CARDONAL (EL),bloque 8 l,El Cardonal,NULL,,
3469,Autoservicio Esmeralda,NULL,Ventas Varias,Taco,CARDONAL (EL),Local 23,El Cardonal,NULL,,
3470,Frutería Miel de Palma,NULL,Ventas Varias,Taco,CARDONAL (EL),S/N,El Cardonal,NULL,,
3471,Panadería El Cardonal,NULL,Ventas Varias,Taco,CARDONAL (EL),S/N,El Cardonal,NULL,,
3472,Gómez Müllers,NULL,Ventas Varias,Taco,CHARCOS (LOS),6,Taco,NULL,,
3473,Kiosko Megolla,NULL,Ventas Varias,Taco,CHARCOS (LOS),S/N,Taco,NULL,,
3474,Toy Casa,NULL,Ventas Varias,Los Majuelos,CRISTO (EL),8,NULL,NULL,,
3475,Torres y Calero SA (Toycas),NULL,Ventas Varias,Los Majuelos,CRISTO (EL),6 - 8,La Torres de Taco,NULL,,
3476,Frutería Las Torres,NULL,Ventas Varias,Los Majuelos,CRISTO (EL),30 Torres ,NULL,NULL,,
3477,Regalitos(Taco),NULL,Ventas Varias,Taco,CTRA.GENERAL LA CUESTA-TACO (TRV.2),106,Taco,NULL,,
3478,Pastelería Diaz (San Matías),NULL,Ventas Varias,San Matías,SAN SALVADOR,88,NULL,NULL,,
3479,Pastelería Díaz (Taco),NULL,Ventas Varias,Taco,CTRA.GENERAL LA CUESTA-TACO (TRV.2),143,Taco,NULL,,
3480,Pasteleria Diaz (Los Majuelos),NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),51,Avenida de Los Majuelos,NULL,,
3481,Pastelería Díaz (Centro),NULL,Ventas Varias,Centro,OBISPO REY REDONDO,6,Cl Obispo Rey Redondo 06 Cp 38201,NULL,,
3482,Euromueble,NULL,Ventas Varias,Taco,CTRA.GENERAL LA CUESTA-TACO (TRV.2),km 2.5,Taco,NULL,,
3483,Luicar Sport,NULL,Ventas Varias,Taco,PARIS,7,Taco,NULL,,
3484,Comercial Masan,NULL,Ventas Varias,Taco,DON QUIJOTE LOS ANDENES,8,Los Andenes,NULL,,
3485,Primavera del Norte,NULL,Ventas Varias,Taco,DON QUIJOTE LOS ANDENES,21,Los Andenes ,NULL,,
3486,Ferrobox (Cno Los Andenes),NULL,Ventas Varias,Taco,ANDENES (LOS),47,Los Andenes,NULL,,
3487,Ferretería José Morales Mesa (cno Los Andenes),NULL,Ventas Varias,Taco,ANDENES (LOS),69,Los Andenes,NULL,,
3488,Estanco Fidela,NULL,Ventas Varias,Taco,ANDENES (LOS),29,Los Andenes,NULL,,
3489,Comercial Nel-be S.l.,NULL,Ventas Varias,Taco,ESCUDOS (LOS),13,San Jerónimo,NULL,,
3490,Orquídea Hogar,NULL,Ventas Varias,Taco,ESPRONCEDA,1,San Jerónimo,NULL,,
3491,Horno de Pan Los Andenes,NULL,Ventas Varias,Taco,ESPRONCEDA,S/N,San Jerónimo,NULL,,
3492,COELCA (Taco),NULL,Ventas Varias,Taco,GENERAL DEL SUR,KM 10,Taco,NULL,,
3493,Nene´s,NULL,Ventas Varias,Taco,GENERAL DEL SUR,km 5.6,Taco,NULL,,
3494,Tinter-Toner-Tankstation,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,7,Taco,www.tinter-toner-tankstation.es,,
3495,El Pollo Abrasado,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,12,Taco,NULL,,
3496,Frutería Ventita de Bea,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,14,Taco,NULL,,
3497,Encuentro Modas (Taco),NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,16,Taco,NULL,,
3498,Administración de Loterías (Taco),NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,19,Taco,NULL,,
3499,Multitienda el Cruce,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,25,Taco,NULL,,
3500,Supermercado Rosario,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,28,Taco,NULL,,
3501,Hecoteca,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,41,Taco,NULL,,
3502,Multitienda Tenerife,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,64,Taco,NULL,,
3503,Oper Teide SL,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,km 6,Taco,NULL,,
3504,Electro Boutique Taco SL,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,km 6 nº 19,Taco,NULL,,
3505,Calzados El Número,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,S/N,Taco,NULL,,
3506,Radevi Canarias,NULL,Ventas Varias,Taco,GENERAL EL ROSARIO,S/N,Taco,NULL,,
3507,Canary Sport Nutrition ,NULL,Ventas Varias,Taco,GENERAL GUTIERREZ,7,San Jerónimo,NULL,,
3508,CONINKJET, S.L.,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),28,AVDA. LOS MAJUELOS,NULL,
3509,Canary Colchón ,NULL,Ventas Varias,Taco,INDUSTRIAS (LAS),S/N,Taco,NULL,,
3510,Conforama,NULL,Ventas Varias,Los Majuelos,LIBERTAD (LA),S/N,Avenida ,NULL,,
3511,Compro Oro y Plata,NULL,Ventas Varias,Taco,MARIA LUISA,8,San Jerónimo,NULL,,
3512,PELUQUERÍA VIRGINIA RODRIGUEZ,NULL,Ventas Varias,Taco,MARIA LUISA,9,San Jerónimo,NULL,,
3513,Joyería La Perla,NULL,Ventas Varias,Taco,MARIA LUISA,9,San Jerónimo,NULL,,
3514,Bazar Qing,NULL,Ventas Varias,Taco,MARIA LUISA,12,San Jerónimo,NULL,,
3515,Superdino,NULL,Ventas Varias,Taco,MARIA LUISA,14,San Jerónimo,NULL,,
3516,Cybermaster Informática,NULL,Ventas Varias,San Benito,LUCAS VEGA,92,NULL,NULL,,
3517,Comercial Maracaybo,NULL,Ventas Varias,San Benito,BARTOLOME CAIRASCO,117,NULL,www.comercial-maracaybo.com,,
3518,Ferretería Domingo Antonio Martín Barrios,NULL,Ventas Varias,San Lázaro,ANTONIO HERNANDEZ ARRON,S/N,NULL,NULL,,
3519,Ferretería Elia,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,1,NULL,NULL,,
3520,Ferretería Miramas,NULL,Ventas Varias,La Higuerita,JUAN PEDRO GARCIA,7,NULL,NULL,,
3521,El Comercio del Bricolage,NULL,Ventas Varias,San Benito,CANDILAS,32,NULL,NULL,,
3522,El Productor de Tenerife,NULL,Ventas Varias,Centro,TRINIDAD (DE),30,NULL,NULL,,
3523,Tenerife System ,NULL,Ventas Varias,Barrio Nuevo,DOCTOR MARANON,8,Barrio Nuevo,NULL,,
3524,Rio Chico SL,NULL,Ventas Varias,La Cuesta,CTRA.GENERAL LA CUESTA-TACO (TRV.2),Km 0.600,NULL,www.riochicosl.com,,
3525,Cocaven,NULL,Ventas Varias,La Cuesta,MENCEYES (LOS),NULL,NULL,NULL,,
3526,Almacenes La Cuesta,NULL,Ventas Varias,La Cuesta,NULL,S/N ,Bº La Candelaria,NULL,,
3527,Galerías Dácil,NULL,Ventas Varias,Taco,MARIA LUISA,24,San Jerónimo,NULL,,
3528,Estanco Los Andenes,NULL,Ventas Varias,Taco,MENENDEZ PELAYO,15,Los Andenes,NULL,,
3529,Factorii (equipamiento deportivo),NULL,Ventas Varias,Taco,NUEVO MUNDO,2,Taco,www.factorii.es,,
3530,Ferretería Pominxe,NULL,Ventas Varias,San Matías,PALMERAS (LAS),11,NULL,NULL,,
3531,El BaNo Barato,NULL,Ventas Varias,Taco,PESCADORES (LOS),S/N,Taco,NULL,,
3532,Dulcería Eusebio,NULL,Ventas Varias,Taco,ROQUE DEL ESTE,16,Taco,NULL,,
3533,Kiosko San Jerónimo,NULL,Ventas Varias,Taco,SAN JERONIMO,S/N,San Jerónimo,NULL,,
3534,Supermercado Oli,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,2,El Cardonal,NULL,,
3535,Casi 24 horas,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,11,El Cardonal,NULL,,
3536,Joyería Oshum,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,16,El cardonal,NULL,,
3537,Calzados Soluciones ,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,17,El Cardonal,NULL,,
3538,Modas Galaxia,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,24,El Cardonal,NULL,,
3539,Soluciones Extrem Canarias SL,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,30,El Cardonal,wwwsolucionesextrem.es,,
3540,Ferretería La Favorita,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,34,El Cardonal,NULL,,
3541,Joyería Adeley,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,36 - A,El Cardonal,NULL,,
3542,Selene - Pesca,NULL,Ventas Varias,Taco,SAN MIGUEL DE CHIMISAY,Local B,El Cardonal,selenepesca.es,,
3543,Diasan Puertas Automáticas,NULL,Ventas Varias,Taco,SANTA AMELIA,1,El Cardonal,www.diasan.com,,
3544,Dimensiones Yara,NULL,Ventas Varias,Taco,SANTO DOMINGO CUSTODIO,15,El Cardonal,NULL,,
3545,Luminosos Teide,NULL,Ventas Varias,Taco,SANTO DOMINGO CUSTODIO,30,El Cardonal,NULL,,
3546,Ferretería Ramón,NULL,Ventas Varias,Taco,SANTO DOMINGO CUSTODIO,35,El Cardonal,www.ferreteriaramon.com,,
3547,El 99 (Taco),NULL,Ventas Varias,Taco,SOL (EL) TACO,S/N,Taco,NULL,,
3548,Outlett Of Benetton,NULL,Ventas Varias,Taco,TACO (DE),1,Taco,NULL,,
3549,Almogrem Guanche,NULL,Ventas Varias,Taco,TACO (DE),52,Taco,NULL,,
3550,Congelados 5 Océanos (Taco),NULL,Ventas Varias,Taco,TACO (DE),137,Taco,www.5-oceanos.com,,
3551,Calzados Cely (Taco),NULL,Ventas Varias,Taco,TACO (DE),139,Taco,NULL,,
3552,La Chola (Taco),NULL,Ventas Varias,Taco,TACO (DE),141,Taco,NULL,,
3553,Tienda de Deportes Tiempo Libre,NULL,Ventas Varias,Taco,TACO (DE),145,Taco,NULL,,
3554,Sporten,NULL,Ventas Varias,Taco,TACO (DE),145,Taco,NULL,,
3555,Flamenca (Taco),NULL,Ventas Varias,Taco,TACO (DE),149,Taco,NULL,,
3556,Administración de Loterías nº 5,NULL,Ventas Varias,Taco,TACO (DE),151,Taco,NULL,,
3557,Easy Money,NULL,Ventas Varias,Taco,TACO (DE),160,Taco,NULL,,
3558,Molino de Cash,NULL,Ventas Varias,Taco,TACO (DE),160,Taco,NULL,,
3559,Forever & Magia,NULL,Ventas Varias,Taco,TACO (DE),163,Taco,NULL,,
3560,Maebas Modas,NULL,Ventas Varias,Taco,TACO (DE),167,Taco,NULL,,
3561,Diamante,NULL,Ventas Varias,Taco,TACO (DE),172,Taco,NULL,,
3562,Carnicería Mejías,NULL,Ventas Varias,Taco,TACO (DE),180,Taco,NULL,,
3563,Joyería Teide,NULL,Ventas Varias,Taco,TACO (DE),180,Taco,NULL,,
3564,Ferretería Universal,NULL,Ventas Varias,Taco,TACO (DE),186,Taco,NULL,,
3565,Bazar Qing,NULL,Ventas Varias,Taco,TACO (DE),153-155,Taco,NULL,,
3566,El Planeta de las Letras,NULL,Ventas Varias,Taco,TANIA,7,El Cardonal,NULL,,
